Empreend;Empreendimento;Regional;Marca;Bloco;Unidade;Dt de Venc; Valor ;Data base;aging;faixa;Tipo
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-mai-15; 13.467,53 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-abr-15; 13.397,06 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-mar-15; 13.556,68 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-fev-15; 13.470,62 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-jan-15; 13.534,92 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-dez-14; 13.392,83 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-nov-14; 13.473,98 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-out-14; 13.419,31 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-set-14; 13.434,37 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-ago-14; 84.627,02 ;30/04/2021;2789;>360;ANUAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-ago-14; 13.461,53 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-jul-14; 13.561,30 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-jun-14; 13.598,69 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-mai-14; 13.590,52 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-abr-14; 13.303,27 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-mar-14; 13.486,09 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-fev-14; 13.486,66 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-jan-14; 13.428,71 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-dez-13; 13.543,80 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-nov-13; 13.548,65 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-out-13; 13.287,76 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;01;000201;10-set-13; 13.514,80 ;30/04/2021;2789;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-dez-14; 1.202,13 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-nov-14; 1.209,26 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-out-14; 1.204,37 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-set-14; 9.391,78 ;30/04/2021;2784;>360;ANUAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-set-14; 1.205,85 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-ago-14; 1.208,44 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-jul-14; 1.217,57 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-jun-14; 1.221,09 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-mai-14; 1.220,49 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-abr-14; 1.194,86 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-mar-14; 1.211,30 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-fev-14; 1.211,59 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-jan-14; 1.206,35 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-dez-13; 1.216,88 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-nov-13; 1.217,49 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-out-13; 1.194,06 ;30/04/2021;2784;>360;MENSAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-set-13; 9.352,48 ;30/04/2021;2784;>360;ANUAL
7774;VITALE MOOCA;São Paulo;CYRELA;71;000M41;15-set-13; 1.211,52 ;30/04/2021;2784;>360;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;01;000033;30-abr-21; 2.701,04 ;30/04/2021;31;31 - 60;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;01;000033;30-mar-21; 2.701,04 ;30/04/2021;31;31 - 60;UNICA
3623;GRAND MOND;São Paulo;CYRELA;01;000073;30-abr-21; 1.077,02 ;30/04/2021;0;0;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;01;000173;30-abr-21; 11.651,87 ;30/04/2021;0;0;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;01;000173;30-abr-21; 2.204,43 ;30/04/2021;0;0;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;01;000191;30-abr-21; 11.864,02 ;30/04/2021;0;0;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;02;000043;28-abr-21; 21.240,87 ;30/04/2021;2;1 - 15;UNICA
3623;GRAND MOND;São Paulo;CYRELA;02;000063;30-abr-21; 3.705,28 ;30/04/2021;0;0;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;02;000124;10-abr-21; 5.825,91 ;30/04/2021;20;16 - 30;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;02;000154;15-abr-21; 5.135,32 ;30/04/2021;46;31 - 60;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;02;000154;15-mar-21; 5.135,58 ;30/04/2021;46;31 - 60;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;02;000171;20-mar-21; 5.716,09 ;30/04/2021;41;31 - 60;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;02;000171;23-mar-21; 16.369,85 ;30/04/2021;41;31 - 60;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;02;000171;20-abr-21; 5.716,09 ;30/04/2021;41;31 - 60;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;02;000171;30-abr-21; 617,65 ;30/04/2021;41;31 - 60;MENSAL
3623;GRAND MOND;São Paulo;CYRELA;71;00334P;12-abr-21; 1.145,48 ;30/04/2021;18;16 - 30;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;02;000204;30-jan-21; 5.670,60 ;30/04/2021;90;61 - 90;UNICA
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-mar-21; 18.236,33 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-fev-21; 18.244,52 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-jan-21; 18.202,68 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-dez-20; 18.191,23 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-nov-20; 18.165,41 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-out-20; 18.172,20 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-set-20; 18.166,56 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-ago-20; 18.162,18 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-jul-20; 18.165,99 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-jun-20; 18.148,31 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-mai-20; 18.130,53 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-abr-20; 94.261,61 ;30/04/2021;736;>360;ANUAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-abr-20; 18.134,26 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-mar-20; 18.117,14 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-fev-20; 18.088,05 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-jan-20; 18.096,85 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-dez-19; 18.081,88 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-nov-19; 18.078,67 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-out-19; 18.075,44 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-set-19; 18.053,03 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-ago-19; 18.038,25 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-jul-19; 18.131,13 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-abr-19; 94.261,61 ;30/04/2021;736;>360;ANUAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-abr-21; 18.249,53 ;30/04/2021;736;>360;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;03;000101;25-abr-21; 94.261,65 ;30/04/2021;736;>360;ANUAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;04;000704;15-abr-21; 31.257,96 ;30/04/2021;46;31 - 60;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;04;000704;15-abr-21; 129,13 ;30/04/2021;46;31 - 60;MENSAL
9127;SAINT BARTH;Rio de Janeiro;CYRELA;04;000704;15-mar-21; 31.450,35 ;30/04/2021;46;31 - 60;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000072;28-fev-06; 797,99 ;30/04/2021;5540;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000072;28-mar-06; 797,99 ;30/04/2021;5540;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000072;01-mai-07; 108.706,74 ;30/04/2021;5540;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000072;01-mai-07; 533.688,36 ;30/04/2021;5540;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000082;28-fev-07; 2.474,53 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000082;28-fev-07; 746,17 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000082;28-mar-07; 2.474,53 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000082;28-mar-07; 746,17 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000091;01-mai-07; 475.072,81 ;30/04/2021;5113;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000112;28-abr-06; 1.407,26 ;30/04/2021;5481;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000181;28-fev-07; 2.474,53 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000181;28-mar-07; 2.474,53 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000202;28-fev-07; 2.474,53 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;01;000202;28-mar-07; 2.474,53 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000042;01-mai-07; 18.629,42 ;30/04/2021;5113;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000121;28-mar-07; 746,17 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000121;28-mar-07; 1.324,06 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000121;28-mar-07; 2.474,53 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000121;28-fev-07; 746,17 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000121;28-fev-07; 1.324,06 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000121;28-fev-07; 2.474,53 ;30/04/2021;5175;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000142;28-mar-07; 746,17 ;30/04/2021;5147;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000161;01-mai-07; 218.837,10 ;30/04/2021;5113;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000171;30-mar-06; 3.718,99 ;30/04/2021;5510;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000171;30-abr-06; 3.718,99 ;30/04/2021;5510;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000171;30-mai-06; 3.718,99 ;30/04/2021;5510;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000191;30-nov-06; 4.586,11 ;30/04/2021;5265;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000191;30-dez-06; 4.586,11 ;30/04/2021;5265;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000191;30-jan-07; 4.586,11 ;30/04/2021;5265;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000191;28-fev-07; 4.586,11 ;30/04/2021;5265;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000191;01-mai-07; 598.274,96 ;30/04/2021;5265;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;02;000191;01-jun-07; 19.470,49 ;30/04/2021;5265;>360;MENSAL
3790;EVIDENCE;Klabin;CYRELA;03;000174;05-jun-07; 1.111,77 ;30/04/2021;5078;>360;MENSAL
7775;TARUMA;São Paulo;CYRELA;01;000221;01-dez-09; 5.167,61 ;30/04/2021;4168;>360;MENSAL
7775;TARUMA;São Paulo;CYRELA;01;000221;01-jul-10; 193,04 ;30/04/2021;4168;>360;MENSAL
7775;TARUMA;São Paulo;CYRELA;01;000221;01-ago-10; 164,61 ;30/04/2021;4168;>360;MENSAL
7775;TARUMA;São Paulo;CYRELA;01;000221;01-jan-11; 146,19 ;30/04/2021;4168;>360;MENSAL
7775;TARUMA;São Paulo;CYRELA;01;000221;01-mar-11; 174,88 ;30/04/2021;4168;>360;MENSAL
7775;TARUMA;São Paulo;CYRELA;01;000221;01-jun-11; 146,20 ;30/04/2021;4168;>360;MENSAL
7775;TARUMA;São Paulo;CYRELA;02;000181;24-abr-21; 13.744,24 ;30/04/2021;6;1 - 15;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-jul-19; 7.075,09 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-ago-19; 7.129,35 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-set-19; 7.177,73 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-out-19; 7.052,54 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-nov-19; 7.053,36 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-dez-19; 7.132,01 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-ago-17; 7.089,72 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-set-17; 7.028,45 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-out-17; 7.059,90 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-nov-17; 7.103,78 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-dez-17; 7.062,37 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-jan-18; 7.060,03 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-fev-18; 7.096,17 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-mar-18; 7.136,39 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-abr-18; 7.047,30 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-mai-18; 7.093,88 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-jun-18; 7.032,80 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-jul-18; 7.056,36 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-ago-18; 7.186,90 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-set-18; 7.078,05 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-out-18; 7.035,15 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-nov-18; 7.137,53 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-dez-18; 7.192,42 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-jan-19; 7.135,42 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-fev-19; 7.014,59 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-mar-19; 7.034,31 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-abr-19; 7.071,57 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-mai-19; 7.123,18 ;30/04/2021;1368;>360;MENSAL
3772;ATMOSFERA RJ;Rio de Janeiro;CYRELA;02;000201;01-jun-19; 7.132,96 ;30/04/2021;1368;>360;MENSAL
9129;LANAI;Rio de Janeiro;CYRELA;01;000403;25-abr-21; 3.010,90 ;30/04/2021;5;1 - 15;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000026;30-abr-21; 2.912,98 ;30/04/2021;0;0;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000026;30-abr-21; 117,87 ;30/04/2021;0;0;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-abr-21; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-mar-21; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-fev-21; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-jan-21; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-dez-20; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-nov-20; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-out-20; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-set-20; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-ago-20; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-jul-20; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-jun-20; 23.303,74 ;30/04/2021;445;>360;ANUAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-jun-20; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-mai-20; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-abr-20; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-mar-20; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;01;000093;10-fev-20; 3.728,60 ;30/04/2021;445;>360;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;02;000023;30-abr-21; 762,12 ;30/04/2021;0;0;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;02;000066;30-abr-21; 1.317,28 ;30/04/2021;0;0;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;02;000123;25-mar-21; 524,31 ;30/04/2021;95;91 - 120;UNICA
3490;GREEN MOND;São Paulo;CYRELA;02;000164;30-abr-21; 5.504,09 ;30/04/2021;105;91 - 120;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;02;000164;30-mar-21; 5.504,09 ;30/04/2021;105;91 - 120;MENSAL
3490;GREEN MOND;São Paulo;CYRELA;02;000164;15-jan-21; 41.720,09 ;30/04/2021;105;91 - 120;ANUAL
7869;CYRELA HAUS BY YOO;São Paulo;CYRELA;01;000042;20-mar-21; 5.568,48 ;30/04/2021;41;31 - 60;MENSAL
7869;CYRELA HAUS BY YOO;São Paulo;CYRELA;01;000131;05-abr-21; 9.640,02 ;30/04/2021;207;181 - 210;MENSAL
7869;CYRELA HAUS BY YOO;São Paulo;CYRELA;01;000131;05-mar-21; 9.640,02 ;30/04/2021;207;181 - 210;MENSAL
7869;CYRELA HAUS BY YOO;São Paulo;CYRELA;01;000131;05-fev-21; 9.640,02 ;30/04/2021;207;181 - 210;MENSAL
7869;CYRELA HAUS BY YOO;São Paulo;CYRELA;01;000131;05-jan-21; 9.640,02 ;30/04/2021;207;181 - 210;MENSAL
7869;CYRELA HAUS BY YOO;São Paulo;CYRELA;01;000131;05-dez-20; 9.640,02 ;30/04/2021;207;181 - 210;MENSAL
7869;CYRELA HAUS BY YOO;São Paulo;CYRELA;01;000131;05-nov-20; 9.640,02 ;30/04/2021;207;181 - 210;MENSAL
7869;CYRELA HAUS BY YOO;São Paulo;CYRELA;01;000131;05-out-20; 9.640,02 ;30/04/2021;207;181 - 210;MENSAL
7837;DOMINIO MARAJOARA - VAGA ADICIONAL;São Paulo;CYRELA;71;M00148;01-abr-21; 2.104,14 ;30/04/2021;29;16 - 30;UNICA
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000118;01-nov-20; 35.024,58 ;30/04/2021;435;>360;SEMESTRAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000118;20-fev-20; 451,18 ;30/04/2021;435;>360;UNICA
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-jan-21; 6.783,22 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-fev-21; 6.534,08 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-mar-21; 6.638,26 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-abr-21; 6.609,46 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-dez-20; 6.627,22 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-nov-20; 6.695,45 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-out-20; 6.529,49 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-set-20; 6.599,52 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-ago-20; 6.590,30 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-jul-20; 6.551,78 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-jun-20; 6.668,52 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-mai-20; 6.661,63 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-abr-20; 6.549,95 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-mar-20; 6.667,31 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-fev-20; 6.734,93 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-jan-20; 6.515,51 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-dez-19; 6.658,25 ;30/04/2021;519;>360;MENSAL
9138;COSMOPOLITAN WORK STYLE;Rio de Janeiro;CYRELA;01;000315;28-nov-19; 6.589,92 ;30/04/2021;519;>360;MENSAL
9134;BARRA FAMILY RESORT;Rio de Janeiro;CYRELA;04;001001;18-jul-20; 8.595,08 ;30/04/2021;894;>360;MENSAL
